ID	TARGET	TEXT	STANCE
167	转基因食品	今天孩子的奶奶说老家里转基因玉米给猪吃了后，猪都不孕不育了，我们现在吃的都不知道多少这样的食物。太可怕了……	AGAINST
168	转基因食品	嗯，在美国同时有非转和转基因食品销售。非转通常贵一点。	NONE
169	转基因食品	转基因产品安全许可证，是那颁发的？为什么查阅资料，国外那么多权威机构，都确认转基因产品是诱发癌症和人体基因突变的罪魁祸首？我相信我们国家的强大，但我不敢恭维当前我们国家唯利是图的部分专家，因为有目共睹，改革开放30年来，这些专家祸国殃民的行为，特别在食品问题上的所作所为，罪该万死！	AGAINST
170	转基因食品	前些年还计划生育，一下子开放二胎，手忙脚乱的都是老百姓；今天把转基因搬上食谱，明天会不会又忽然撤掉？我不是学这个专业的，不知道能不能吃，但我以小民之心，不敢食，所以可否在包装袋上标注上“此包产品为转基因”，吾等小民知情权总该有吧？	AGAINST
171	转基因食品	早证明？文字呢？算了，我觉得我说的东西，你也可以思考一下。只要不用阴谋论思维，用逻辑思考一下。要说转基因食品，我们现在还有对无线手机和wifi的妖魔化，只是到现在为止还没有系统证明。当然你可以把电脑手机扔了不用。	FAVOR
172	转基因食品	。。。看你这么反对转基因，，，能请教你一下什么是转基因吗[微笑]	FAVOR
173	转基因食品	不知道原博在质疑什么。。规范的毒理实验本来就是用临界剂量来做吧。本案中使用临界剂量5000mg/Kg bw，如果达到半数致死率就是“低度”，致死率不到一半就是“实际无毒”。实验显示致死零哎。难道用5001mg/Kg bw再做一遍看死多少？和跳高纪录类比也是醉了。。	NONE
174	转基因食品	有次去医院，医生给建议是不要吃转基因，我想问问热评里面给转基因洗白的，是不是死了妈？	AGAINST
175	转基因食品	所以黑龙江种的是转基因的还是不是转基因的？你话里有矛盾	NONE
176	转基因食品	我大学就是学生物的，我们老师就是专门研究转基因水稻的，他自己的研究果实自己都在食用，不懂不要乱说	FAVOR
177	转基因食品	与百年前害怕铁路振动龙种被撤除闹剧一样，反转必将成为百年后人们无法理解的荒唐事儿。	FAVOR
178	转基因食品	【韩长赋回应转基因问题：个别地方有非法种植】韩长赋：转基因是一项高技术和新产业，有广阔的发展前景，我国必须在这方面占有一席之地。关于转基因工作的方针是明确的，简单说为研究上要大胆坚持自主创新，推广上要慎重，确保安全，管理上要严格。 转基因个别品种确实在个别地方有非法种植的情况，但非法违规的种植是个别的，可控的。	FAVOR
179	转基因食品	群人支持科学支持科学，你倒是吃转基因啊，没学过这类专业瞎bb，你要是英勇吃啊倒是，你还以为现在粮食没有转基因，真是可笑	AGAINST
180	转基因食品	先把转基因说成是有毒有害的毒品，再把中国传统的和新开发的一切优良品种都 说是转基因，这是帝国主义在华第五纵队摧毁中国农业、让外人卡住中国人脖子的大阴谋。	NONE
181	转基因食品	这科学家傻不傻，既然转基因那么好，就应该先从机关大院推广，这东西连当官的都不要吃，有脸让老百姓吃？估计他自己都不吃	AGAINST
182	转基因食品	楼下的给出这数据无凭无据，你把最新的原始材料文件复印件拿来，那里种的，那里吃的，那个超市出售产，购买情况，还有那个专家的实况录像，他是一家之言，还是他的观点在欧盟达成共识？如果没有，你就在胡说八道，忽悠国内老百姓！这样的人，大伙儿就辛苦打理吧！咱们不吃转基因知情	AGAINST
183	转基因食品	转基因美国不吃，欧盟不吃，世界别的国家都不吃，却要我们吃。难道我们就是世界的科技试验品？	AGAINST
184	转基因食品	辛苦了，为英雄祈祷！[鲜花][good]在反转路上您一定要坚持，坚持就是最后的胜利！相信自己相信真正能持之以恒支持您反转的所有人！坚信您一定会赢！	AGAINST
185	转基因食品	每天无时无刻生物不在发生着变异，转基因需要强监管，但不是转基因就是魔鬼，它是科学	FAVOR
186	转基因食品	我排斥中医，反对形形色色的伪科学，支持核电、水电、转基因和化工厂，反对大量上马太阳能和风电，尊重支持医生警察和教师，最反感“我弱我有理”，认为中国电信业不是垄断而是服务百姓的好行业，认为很多网民就会无脑喷。在本人微博里实施舆论管制，动辄删除评论并拉黑。反对反感者速速取关！	FAVOR
187	转基因食品	别瞎说了，日本不许转基因种植，怕污染环境更怕不安全！	AGAINST
188	转基因食品	google一下转基因的英文，下面写着美国市场上百分之七十的食材含有至少一种转基因原料（翻译后）	NONE
189	转基因食品	欧洲科学家早证明转基因致癌，所以，欧盟禁止进口。全球转基因生物集团都指望中国发展转基因。如果中国禁止转基因，全球转基因生物集团都将关门！这是事实！	AGAINST
190	转基因食品	呵呵，还有人在质疑和误解你对转基因粮食的态度。	NONE
191	转基因食品	其实……我只是想好好吃米饭[挖鼻][挖鼻][挖鼻]	NONE
192	转基因食品	转基因滥种泛滥，黄大昉说怪“监管过度”，这等于说毒品泛滥怪禁毒过度，淫业猖獗怪国法禁止卖淫嫖娼过度。这和方舟子王大元@司马南@董峻@土摩托 ...指责一切妨碍转基因滥种的法律法规都是恶法都必须废止一样，都是公开煽动抗法犯罪。要是在大清朝都些是直接送菜市口的货。	AGAINST
193	转基因食品	请某些网络喷子不懂转基因工程就不要瞎bb，你们从哪里做了实验证明了转基因就是有害的？造谣是违法的，懂吗？	FAVOR
194	转基因食品	呵呵，都是给穷人吃。抵制转基因	AGAINST
195	转基因食品	水稻转基因 我就戒掉大米 以后只吃土豆[doge]	AGAINST
196	转基因食品	卖的时候要标明是转基因食品，抗议的人可以选择不买，没人逼你们吃	NONE
197	转基因食品	多年来，豆制品绝大部分都是转基因大豆制作的，相信你也应该经常消费豆制品吧？至今也没有发现任何一个豆制品的“受害者”	FAVOR
198	转基因食品	呵呵。这么反感转基因？我告诉你自然界中有一大类的食用植物时时刻刻在被自然界转基因的，那个转基因跟人工转基因用的是同一种方式，并且在自然界中是完全不可控的。你吃土豆吃了多长时间了，你国完了？你种灭了？	FAVOR
199	转基因食品	一帮科盲在这里被人洗脑妖魔化转基因	FAVOR
200	转基因食品	中国土地土壤一旦受转基因农作物改变了原有的土壤氧份和土壤质量那带来的将是永久性的恶性循环！	AGAINST
201	朝鲜核试验	这熊孩子也是够了，你就安心做你的表情包，搞这么多事情干嘛[拜拜]	AGAINST
202	朝鲜核试验	自食恶果，“负责人的大国”继续在联合国投反对票吧	AGAINST
203	朝鲜核试验	朝鲜太自私了，鲜血铸成的友谊不是勒索的借口！	AGAINST
204	朝鲜核试验	中国被指“无信”。此前，在朝鲜进行核试验后，中国在对朝制裁问题上显得比较消极，朴槿惠曾呼吁中方发挥积极作用。此次朴槿惠再次强调“无信不立”，也是希望中方在朝鲜和朝核问题上积极发挥负责任的大国作用。 |朴槿惠会晤...	AGAINST
205	朝鲜核试验	朝鲜半岛拥有核武器不符合中国的利益，但朝鲜政权垮掉出现难民潮、核灾难，或是朝鲜半岛生乱生战也不符合中国利益。朝鲜进行了第四次核试验后，中国赞成对朝鲜的制裁，并实施了制裁措施，中朝关系跌倒了新的低点。但是，如果朝鲜这时与中国闹翻，美韩的压力会更大，会两面受敌	AGAINST
206	朝鲜核试验	美国总统奥巴马18日签署了对朝鲜的新制裁方案，以惩罚朝鲜近期进行的核试验及导弹试射。同天韩美举行高层战略磋商会议，商讨对朝制裁措施。	NONE
207	朝鲜核试验	金三胖是不是东西，人民也可怜，对中国特别是东北危肋相当大，但是走到今天这一步还是让朝鲜稳定对中国最好，利益最大，不然中国在朝鲜难民、边境安全、东北亚形势，以及对韩贸易上都会有巨大损失	AGAINST
208	朝鲜核试验	百姓食不果腹，三胖喧嚣四射！悲哀[蜡烛]	AGAINST
209	朝鲜核试验	这事就好比一个神经病拿着一把刀在你家门口天天晃悠着，让人很恐惧的……	AGAINST
210	朝鲜核试验	金家三个大大日夜操心人民的劳动果实，累的浮胖了，容易吗？	AGAINST
211	朝鲜核试验	浓缩铀离心机看来是搞到手了，如果他说的是真的	NONE
212	朝鲜核试验	2月16日上午，韩国总统朴槿惠就朝核问题在韩国国会发表施政演说。朴槿惠在演说中表示，韩国政府将采取强而有力、切实有效的措施，遏制朝鲜发展核武器和导弹。朴槿惠表示，朝鲜不顾韩方和国际社会的多次警告，进行第四次核试验，是极端的挑衅行为。	NONE
213	朝鲜核试验	干的好，之前，朝鲜说了只要美韩停止军演，朝鲜就放弃核武 请国际原子能专家来监督，美国韩国拒绝了，立马在朝鲜门口搞了史上规模最大的军演。。。朝鲜又不是傻子，也不是 918后的国民党，更不是公知最爱的宋朝，傻傻的等美韩宰割？或会割地赔款坐以待毙？？	FAVOR
214	朝鲜核试验	只要核武器还没有在地球上彻底销毁，无论核武还是导弹，都是一国天经地义的权利。	FAVOR
215	朝鲜核试验	又没有炸死人，是炸鱼而已，这也大惊小怪的[拜拜]	NONE
216	朝鲜核试验	強烈譴責朝鮮核試驗。朝鮮核試驗地址緊靠中朝邊境，如果產生意外將對整個中國東北產生不可估量的影響甚至造成災難性的後果。朝鮮不顧鄰國安危一意孤行，必須受到國際譴責與制裁。希望中國立即停止對朝鮮的各方面支援並且進行經濟制裁。	AGAINST
217	朝鲜核试验	三胖这把真是要上天了[拜拜]	AGAINST
218	朝鲜核试验	朝鲜好样的，你要相信自己，你能把自己作死的。	AGAINST
219	朝鲜核试验	7日，日本首相安倍晋三与韩国总统朴槿惠举行了约15分钟电话会谈，确认将就联合国安理会通过对朝鲜实施核试验制裁一事展开紧密合作。还确认了慰安妇问题达成共识的重要性。二人都表示“希望今年成为韩日新时代的元年”。	NONE
220	朝鲜核试验	朝鲜的第二次核试验，从现在看来，是蓄谋已久的。此前种种，谈判也好，答应弃核也罢，无非是争取时间，核试验加上前一个远程导弹试射，以及核试验同时的多次短程导弹发射，传达的只是一个信息——我有核武器，而且有可能把它们发射出去。对于朝鲜这样一个根本不讲任何	AGAINST
221	朝鲜核试验	朝鲜是疯子没错，但是朝鲜不傻。	NONE
222	朝鲜核试验	咱们要不给他先扔十几个，要不他们连导弹是什么都不知道，还在吹牛逼，三胖子一点儿都不听话，非要搅乱东北亚的安全局面，威胁中国的安全环境，妈妈的。	AGAINST
223	朝鲜核试验	火山喷发怕什么？我们可以发动群众捐款捐物，然后感动中国，最后欢天喜地谢皇恩	NONE
224	朝鲜核试验	国家战略只会跟着国家利益走 美国也支持过很多独裁政权 恐怖分子  脑袋让公知洗坏了的人才会相信 普世价值这种鬼话	FAVOR
225	朝鲜核试验	年初朝鲜核试验招致国际社会一致谴责。中美在解决朝核问题上的分歧集中在哪里？安理会可能就朝鲜核试验通过何种新决议？美军加紧在东亚进行军事部署到底剑指何处？	NONE
226	朝鲜核试验	臭嘚瑟！父为子隐行，但他真没把咱当他爹呀，敢不敢不给他擦屁股了？公正的让他受一次教训，让他知道没有咱们罩着他连个屁都不是行吗？	AGAINST
227	朝鲜核试验	美帝著名的反华国务卿拉塞尔表示：如果朝鲜进行第五次核试验，将加强制裁，像用药效果没有达到要求要加大剂量。	FAVOR
228	朝鲜核试验	三胖只是想叫人炸几条鱼上来中午吃烤鱼，周边的十多亿人民就别瞎操心了该忙啥忙啥[doge]	NONE
229	朝鲜核试验	三胖这头猪真肥。该出栏了[偷笑]	AGAINST
230	朝鲜核试验	在中国家门口进行核试验，中方居然一无所知，请问中国的军方和情报机构是吃屎的吗？你们真有能力保家卫国吗？[怒]	AGAINST
231	朝鲜核试验	都有被迫害妄想症，金三胖下场不会好的，在21世纪还逆天独行，顺之者昌逆之者亡	AGAINST
232	朝鲜核试验	朝鲜核试验说明一件事，别人怎么看你不重要，要不怕威胁和困难。集中优势资源，有目标，悄悄干，埋头苦干，总有一天吓世界一大跳。	FAVOR
233	朝鲜核试验	中国：我就静静地看你装逼[doge]	AGAINST
234	朝鲜核试验	三胖搞核弹不是因为有钱了，恰好相反，是因为要威慑外国，核武器比常规武装力量要省不少钱。据最近外媒的报道。	NONE
235	朝鲜核试验	现在不是冷兵器时代了，那么长海岸线都可以登陆，从朝鲜入侵只是当年抗美援朝的借口，居然现在还有人信……	AGAINST
236	朝鲜核试验	支持三胖！我穷，我有骨气！干好自己的事，让敌人放屁去吧。保护好自己的国民才是硬道理。你们有核，我为何不能有？	FAVOR
237	朝鲜核试验	美国战略与国际研究中心(CSIS)的Victor Cha韩国室长4月12日（当地时间）表示，4·13国会选举之后朝鲜有可能进行第五次核试验或移动式导弹发射试验。	NONE
238	朝鲜核试验	这逼啥时候被灭啊，虽然五十步笑百步，但看到这逼整天这么瞎霍霍也够闹心的	AGAINST
239	朝鲜核试验	现在，朝鲜不单单杨言核爆华盛顿，而且也要核爆咱中国……真是昏头了！	AGAINST
240	朝鲜核试验	韩国国防部4月14日称，朝鲜正在准备发射洲际导弹，韩国方面正在密切关注朝方动向。与此同时，美国方面的情报分析，朝鲜正在准备发射射程可达美国的洲际导弹，甚至有可能进行第五次核试验。韩国国防部发言人…	NONE
241	朝鲜核试验	这个时代，每个国家领导人都换了至少两代，我们不能还指望那些曾经接受帮助的国家念旧情。朝鲜再怎麽说也是地缘要地，不能坐看它被美韩欺负，也不能损害中国实际利益。其实挺难的，金三胖不是金正日，这或许是朝鲜给中国最大的难题。	FAVOR
242	朝鲜核试验	吃最好的，穿最好的，玩最好的，而且还要放在明面上，让他的人民知道我用的就是最好的，这点还真不太一样	AGAINST
243	朝鲜核试验	为什么自己搞得欢，不能让别人有.虽然核武不是好东西	FAVOR
244	朝鲜核试验	各位五毛网评员赶紧来为金三背书，我先开个头:这一定是美国向朝鲜输送的核技术！	AGAINST
245	朝鲜核试验	三胖到底怎么能在物资如此匮乏的朝鲜 吃得这么胖的。。。。难道是吃贡品吗？@王氏小鱼 @hsiaomania	AGAINST
246	朝鲜核试验	一早，央视新闻频道：针对朝鲜的核试验，环保部在1700公里的中朝边境线上，部署了36个固定监测站，还有14个流动监测车，总共上了500余人，经过几天的监测，大规模核污染释放的可能性已经排除了。	NONE
247	朝鲜核试验	天朝会怎么办？仍然拿人民作赌注？[挖鼻]	AGAINST
248	朝鲜核试验	狗狼养的孙子又要搞核试验啦！他就不怕生个儿子不长屁眼吗？天天叫美国敌视，敌对！试问这样一个穷国，美国颠覆你又能得到什麽啦！就算把朝鲜人民所有人的口袋掏光了，也买不起二两酒的国家！ 腐败独裁的缺德金家就不能老老实实搞经济，救百姓啊！朝鲜光三胖子你一个人胖，有意思吗？金家倒台！	AGAINST
249	朝鲜核试验	我擦...我在东北啊……别在我家后院放炮仗啊！	AGAINST
250	朝鲜核试验	金三胖将会把全世界拖入战争！	AGAINST
251	朝鲜核试验	平壤进行史上第四次核试验后，美国外交部门代表正在与日本在内一系列国家外交部人士磋商对朝鲜实行新制裁的草案。与此同时，专家们怀疑当天进行试验的是否就是氢弹。国际组织的技术专家以及核能专家暂时均没有确定平壤当局进行了核试验。 	NONE
252	朝鲜核试验	全国人民省吃俭用一年就够三胖发卫星时放个烟花。	AGAINST
253	朝鲜核试验	朝鲜真是个爷们，总射，不像某国[doge]	FAVOR
254	朝鲜核试验	我觉得以朝鲜落后的科技造不出核弹	NONE
255	朝鲜核试验	都这么吓人了老美咋还不给个好消息呢？	AGAINST
256	朝鲜核试验	你让前不久还在联合国帮你投了反对票的中国爸爸情何以堪	AGAINST
257	朝鲜核试验	韩美两国军方10日同时发布消息称,美军B-52战略轰炸机当天上午从关岛安德森空军基地出发，中午进入驻韩美军乌山空军基地临近空域。这是继韩军重启对朝扩音喊话后,韩美为应对朝鲜核试验采取的第二项军事措施。via韩联社	NONE
258	朝鲜核试验	美国全国广播公司(NBC)4月24日报道，有多名美国官员表示，朝鲜最早将于美当地时间24日晚(北京时间25日上午)进行核试验。英国路透社24日曾报道，与朝鲜政府关系紧密的消息人士透露，朝鲜已基本完成第3次核试验的准备工作。	NONE
259	朝鲜核试验	日本共同社4月18日报道称，朝鲜向俄罗斯暗示可能会在下月7日开始的劳动全国代表大会之前进行第五轮核试验。共同社援引多名日本政府相关人士的话报道称，“朝鲜高层官员上个月访俄表示‘如果轻视我们的战斗能力，可能会感到惊讶。	NONE
260	朝鲜核试验	作为对朝鲜最新导弹试射的回应，美国24日将朝鲜外务相李洙墉在纽约的活动范围限制在履行其联合国职责所需前往的地方。朝鲜外务相李洙墉23日在接受美联社采访时则表示，如果美国停止每年在韩国进行军事演习，它将终止核试验。美联社报道	NONE
261	朝鲜核试验	朴槿惠坚信：中国决不允许朝鲜进行下一次核试验。中国鸭梨很大，怎么办，韩总统把中国当救世主了，总不能来一次抗朝援韩吧；我心中还是在呼唤：以色列，你的战机在哪里？	AGAINST
262	朝鲜核试验	这两天怎么啦，地震不断？先是陕西黄陵地震，今早又是青海门源地震，而且越震越大。难道真的跟朝鲜金三胖的核试验有关系？	NONE
263	朝鲜核试验	让他霸权去，仇恨的种子在萌芽.再出恐怖袭击没人怜悯他们	FAVOR
264	朝鲜核试验	总司令身体不太好吧？隔了这么久才又射一发[挖鼻][挖鼻][挖鼻]	AGAINST
265	朝鲜核试验	白宫发言人舒尔茨12日就美国对实施核试验及强行发射实为远程弹道导弹的朝鲜加强单边制裁的法案称，将经总统奥巴马签字后生效。该法案将在原有基础上大幅加强对朝制裁。美国将通过与已宣布单边制裁的日韩合作，加强对朝施压。via共同社 	AGAINST
266	朝鲜核试验	正在東京訪問的中國政府朝鮮半島事務特別代表武大偉，與日本外相岸田文雄會談。 共同社報道，雙方確認將合作應對強行實施核試驗和彈道導彈發射的北韓。兩人可能還就日中關係等議題交換了意見。岸田擬於4月下旬訪問中國，目前正就此展開協調。	NONE
267	朝鲜核试验	中国和俄罗斯暗地里是支持朝鲜核试验[doge]你别以为美国说no ，大家都得说不行。背后玩点小动作还能咋样？	FAVOR
268	朝鲜核试验	朝鲜宣布氢弹试爆成功，世界为之瞠目。冷战后朝鲜渐渐沦为国际孤儿，姥姥不疼，舅舅不爱，尝尽了世态炎凉，其性格也就难免孤傲狂悖。基于常规力量完全无法与美韩相抗的现实，为求自保，开发核武便成其不二选择。当国际社会为核试群起声讨时，是否也该认真反思自己的对朝政策并为其安全做出合理安排呢？	FAVOR
269	朝鲜核试验	拫源在美帝国主义，到处搞霸权主义，只要有美帝国主义存在的地方，就太平不了。	FAVOR
270	朝鲜核试验	伊朗核问题解决了，朝鲜还能走多远？古巴导弹危机时，前苏联运到古巴附近的导弹在美国的威逼下不得不原路返回。朝鲜核试验，不仅可以让美国最先进的反导系统部署在朝鲜半岛，而且有可能美国在迫不得已的情况下对朝鲜动手。一劳永逸的解决朝鲜的核问题？这个流氓国家是该寿终正寝了。	AGAINST
271	朝鲜核试验	核爆地点靠近东北，绑架东北国民一起核爆测试	AGAINST
272	朝鲜核试验	就算与世界为敌，也要将核试验进行到底。。。。。。唉！	AGAINST
273	朝鲜核试验	世界哪里有战乱就有邪恶美国的魔影	FAVOR
274	朝鲜核试验	选址离中国，比离平壤还近[拜拜]	AGAINST
275	朝鲜核试验	真把自己当个人物了，还是考虑一下国民吃饭问题吧	AGAINST
276	朝鲜核试验	我不得不佩服朝鲜作死的节奏。这下就看美、韩的了，究竟是在唬人还是要动真格的。真是不让中国省心，摆了咱好几道，如果真推翻金家政权，是不是往后就只有韩国了没有朝鲜了？那咱的门户就洞开了，四周都是亲美的了。	AGAINST
277	朝鲜核试验	朝鲜疯了，这是给美国打仗的借口	AGAINST
278	朝鲜核试验	这样的无赖国家，随他的便，你越把他当回事，他越不知道天高地厚。如果不是与中国和俄罗斯两个大国毗邻，估计金三胖早就不存在了！制裁用不了多长时间，内乱就会发生，不用一枪一弹，和平即可到来！	AGAINST
279	朝鲜核试验	世界的目标是无朝化。为什么都在关注小小朝鲜，什么核武导弹，人权贫穷，全特么幌子。关键词2个:美国，利益	FAVOR
280	朝鲜核试验	昨天看一新闻，朝鲜向联合国求助，说是美韩欺负朝鲜，结果今天就来个导弹日日天，恩恩真的是个长不大的脑残孩子，淘气包，在老家，这种孩子早被家长打个半死了[doge]	AGAINST
281	朝鲜核试验	南海压力减少。未必是坏事。	FAVOR
282	朝鲜核试验	可能……明天醒来的时候，地球上就再也没有……	NONE
283	朝鲜核试验	金胖胖昨天在pr空间看见马克吐温说的只有先建立起自己，才会被尊重。看来这是一个立场坚定的导弹发射。	FAVOR
284	朝鲜核试验	为什么朝鲜不应该拥有核武器? 因为朝鲜侵略越南，侵略南联盟，侵略伊拉克，侵略利比亚，侵略阿富汗，朝鲜向台湾出售进攻性武器，支持日本侵占钓鱼岛。朝鲜豢养中国汉奸公知，向中国兜售转基因毒食，支持疆独藏独，用中国儿童进行转基因黄金大米人体试验，包庇日军731部队反人类战犯	FAVOR
285	朝鲜核试验	每天刷微博都觉得第三次世界大战就要来了，各国经济衰退国内矛盾重重，下一步就是从极左到极右。鉴于有核武器大规模战争也许打不起来不过谁知道呢，科科，朝鲜可不是什么有理智的国家，科科。	AGAINST
286	朝鲜核试验	造成今天的局面是中国的战略失误，首先中国不维护朝鲜，造成朝鲜发展核武，其次，中国在国际上被其他国家当成朝鲜同伙，被歪曲误解，有损国家形象，最后，核武实验和存放地点离中国太近，中国大陆东北必受其害。	NONE
287	朝鲜核试验	别总威胁国际社会，朝鲜核武只威胁他的敌人，你们至中国于朝鲜的敌对国家吗？	FAVOR
288	朝鲜核试验	美国战略国际问题研究所（CSIS）指出，韩国第20届国会议员选举结束后，朝鲜有可能进行第5次核试验或导弹发射试验。 	NONE
289	朝鲜核试验	外交部如此说，前者是为了在国际上避嫌；后者是为了维稳安抚国内民众情绪！ 而且还能尽量不得罪三胖！  可实际上傻瓜才相信离中国边境那么近的核爆对东北会没有污染！    有毒食品这样说、雾霾这样说…… 对不起，你的信用已透支！！！	AGAINST
290	朝鲜核试验	最无赖的就是最喜欢干涉别国内政的美国。	FAVOR
291	朝鲜核试验	天朝就应该出兵收了丫的，多一块领土还永绝后患一举两得[good]	AGAINST
292	朝鲜核试验	1月6日朝鲜宣布氢弹实验成功，1月7日环保部在长白山成立前沿应急指挥部，投入应急人员500余人(350余人赶赴前沿监测点)，应急监测车近百辆。截至11日8时，监测数据未见异常，基本排除了朝鲜核试验对我国辐射环境带来影响的可能性。	NONE
293	朝鲜核试验	如果小金来中国当主席，估计都要上天了！韩国日本 早没了吧。[偷笑]不要射海啊，往首尔射。[嘻嘻]	FAVOR
294	朝鲜核试验	话说。。。朝鲜全境离我们也都是“仅有XXX公里吧”	AGAINST
295	朝鲜核试验	敖广，我是天蓬，向你打招呼啦	AGAINST
296	朝鲜核试验	朝鲜没有中国俄罗斯罩着 早就让美国操一百回啦	NONE
297	朝鲜核试验	鳄龟不流鼻涕：朝鲜的做法是对的。只能靠自己。	FAVOR
298	朝鲜核试验	朝鲜有氢弹对中国多大威胁，没必要过分担忧。不用搭理它，让其自己在那玩儿，怎么苦闹都不给奶喝，保持足够定力，最终一定自己灭亡。#朝鲜核爆#	AGAINST
299	朝鲜核试验	若朝鲜核试验地震达到6.0级，就可能引发长白山喷发。长白山一旦喷发，其烈度指数可达7.4级左右，而其破坏性能量的60%将倾泻于中国一侧；如果核试验失败产生严重核泄漏……我美丽的家乡、迤逦多姿的长白山、大东北地区将变成什么样？简直难以想象。	AGAINST
300	朝鲜核试验	金三胖光脚的不怕穿鞋的 你说他是愚呢还是智呢	NONE
301	朝鲜核试验	个人认为美国新总统上台之时就是三胖子的生命倒计时……	AGAINST
302	朝鲜核试验	[哈哈]这逼装的，我给101分！	NONE
303	朝鲜核试验	当地时间2月12日，外交部长王毅在德国慕尼黑接受路透社专访时称：朝方不顾国际社会反对再次进行核试验，又运用弹道导弹技术发射卫星，中方从一开始就公开反对。中方主张，安理会可通过新决议，使朝鲜为其行为付出必要代价。	AGAINST
304	朝鲜核试验	朝鲜1月6日宣布该国试验爆炸小型氢弹获得成功，此举在国际社会引起轩然大波。《全面禁止核试验》条约组织负责人泽博（Lassina Zerbo）当天在向驻联合国纽约总部的记者发表谈话时指出，朝鲜的举动是对国际和平与安全的严重威胁，并强调现在必须采取主动，防止朝鲜进一步有所举动。	AGAINST
305	朝鲜核试验	有中学因为地震进行人员疏散，操场也裂缝了。类似的其他单位的生产和运营损失不叫影响么。三胖高兴了就爆一下，这些地区的人还怎么生活？	AGAINST
306	朝鲜核试验	[挖鼻]没快刀还真砍不了三胖的硬颈呢！	FAVOR
307	朝鲜核试验	太没脑子了[伤心]朝鲜战争的时候人家宁愿投降，也没对中朝用核武器，你以为别人是打不过你吗[汗][汗][汗]	AGAINST
308	朝鲜核试验	当年独断专行 现在养虎为患了 怪不了别人	AGAINST
309	朝鲜核试验	感觉就是邻居家的熊孩子有一天突然捡了把打开保险的冲锋枪…	AGAINST
310	朝鲜核试验	朝鲜政权离灭亡只差一次核攻击。	AGAINST
311	朝鲜核试验	做个国际战略测试题。 小国的利益就是被大国出卖的，如果克里来中国，承诺中国钓鱼岛地位未定，将来美国不会协防钓鱼岛，希望钓鱼岛由中日协商解决，以换取中国对朝鲜核试验采取更为严格的制裁，中国会答应么。如果彻底承认钓鱼岛属于中国呢？会答应配合美国进行对朝制裁吗。战略互换。	AGAINST
312	朝鲜核试验	韩媒报道称，一架朝鲜无人机13日越过韩国边界，被韩方射击后迅速飞回朝鲜。美联社援引韩军官员的话说，韩方射击了20多发子弹，但没有击中无人机。这是朝鲜一周前核试验之后，冷战式对立的韩朝之间第一次开火。朝韩非军事区已高度紧张。详细	NONE
313	朝鲜核试验	一直不是玩窜天猴了？这回改玩麻雷子了？	NONE
314	朝鲜核试验	据俄罗斯“卫星”新闻网4月18日消息，俄罗斯外交部副部长谢尔盖?里亚布科夫4月17日表示，朝鲜持续发射导弹有引发大规模军事冲突的现实危险。朝鲜方面应放弃核试验，其他国家则应停止可能导致朝鲜半岛局势升级的举动。	AGAINST
315	朝鲜核试验	把硬起来的6cm的家伙事掏出来了？	AGAINST
316	朝鲜核试验	对内不顾人民死活反对美帝，私下和美帝谈判，你把五千年的宗主国，放哪里了？	AGAINST
317	朝鲜核试验	虽然核武器是可怕的，但是这种核对抗是必须的，因为核武器对等是一种互相均衡和互相威慑，从另外一个角度来讲反而有利于和平	FAVOR
318	朝鲜核试验	你跟着苏联走，然后大饥荒然后文革到现在经济半死不活，这是国家利益还是你档你五毛的利益？	NONE
319	朝鲜核试验	联合国下猛药严厉制裁朝鲜，疗效怎么样呢？这时候的朝鲜，挣扎得厉害，比以往任何时候都任性，都嚣张，这可能是药效渐渐发作的意思了，也可能是药效还不到位。现在都在传说，朝鲜最近会进行第五次核试验，也有传说，弄不好美国老大要打朝鲜。《若朝鲜因核问题被打，中国应否相救》	NONE
320	朝鲜核试验	1964年10月中国第一颗原子弹爆炸，现在朝鲜也有了。中国和朝鲜那还不是被美国人逼得，利比亚的卡扎菲原子弹没搞成，结果咋样！被灭族。伊朗咋样，还不是靠真真假假的原子弹活了下来。核武器是国家安全的基石，低成本，高效。哪家不想有之?	FAVOR
321	朝鲜核试验	我只想说，朝鲜东部海域里的鱼儿们真倒霉啊，小金一缺钱花了心里不痛快就发个导弹玩玩，老大们给点吃的喝的就消停了，这次是咋回事啊，发了好几颗了，怎么还不给我，不给我我就再发，	AGAINST
322	朝鲜核试验	老拿朝鲜导弹来说话，就你韩国没有，你韩国关开城工业园区怎么不说	FAVOR
323	朝鲜核试验	呼吁各方保持克制，不要做激化事态的事情，应努力通过对话解决半岛冲突。	NONE
324	朝鲜核试验	对于美国对朝专门网站“38 North”报道说朝鲜做好核试准备一事，韩国国防部发言人文尚均表示，朝鲜一直保持着可随时进行核试验的状态。军方正与韩美两国情报机构密切注视相关动向。	NONE
325	朝鲜核试验	所以求助联合国果然是图个名正言顺地来一波～估计真是大哥教的～瞒着二哥罢了～	NONE
326	朝鲜核试验	看来宇宙大元帅知道我们叫他“金三胖”，我突然明白了：朝鲜的核试验果然是震慑、威胁中国。呵呵！谁让你们对大元帅这么不尊重呢？	NONE
327	朝鲜核试验	不是氢弹那跟可怕，地震车终于造出来了	AGAINST
