ID	TARGET	TEXT	STANCE
584	春节放鞭炮	春节放鞭炮是传统习俗，有开门鞭、迎新鞭、团圆鞭等不同节点。但鞭炮会加剧雾霾强度，是不争事实。春节期间主城区禁放鞭炮。新浪河南三门峡倡导今年#过年不放鞭#，需要你的支持！从我做起，为城市蓝天贡献一份力量！	UNKNOWN
585	春节放鞭炮	【"同呼吸 共责任" 春节不放鞭炮 守护泉城蓝天倡议书 】春节马上就要来了，春节燃放烟花爆竹是中华民族的节日传统，但随着工业的发展、汽车的增多，我们的空气已经变得污浊不堪，“雾霾”这个几年前还不太熟悉的词闯入我们的生活，新华房产济南站发出倡议：春节不放鞭炮 守护泉城蓝天	UNKNOWN
586	春节放鞭炮	每到春节放鞭炮真的很讨厌。百害一利。噪音。扰民。惊吓、污染空气、伤人。制造垃圾。费资源。火灾隐患。百害一利。北京首都该带头禁放了。我肯定不放鞭炮一定也有过年的气氛，希望作为管理者好好想一下。希望鸡年北京带头禁放鞭炮。少数的鞭炮声惊扰很多人。实在讨厌。因为放鞭炮、很多人怕年了。	AGAINST
587	春节放鞭炮	现在很多人都不放鞭炮了，如果你是认为不安全可以理解，如果是认为环境污染太严重我不得不说“你忘记了过年的含义”，鞭炮放了这么久，这是传统，你都忘了传统，还过什么春节，那这个节日除了团圆还有什么意义	UNKNOWN
588	春节放鞭炮	知识 | 科普来了：一个鞭炮会产生多少“霾 ﻿ 春节放鞭炮是我们的传统民俗，但你是否知道一个鞭炮会产生多少霾污染？近日，上海交通大学燃烧与环境技术研究中心上官文峰教授团队做了一项有意思的实验，我们一起来看看一个鞭炮的“霾”成本吧！	UNKNOWN
589	春节放鞭炮	春节放鞭炮，谁招惹了谁	UNKNOWN
590	春节放鞭炮	真不明白了 一到节日就莫名其妙的“嘭嘭嘭”的放炮 搞得汽车.狗乱叫 既是噪音污染又是空气污染 到底图什么	UNKNOWN
591	春节放鞭炮	最近许多媒体宣传“新年来到，不要放鞭炮，放鞭炮会污染环境.”所以我们真的要丢弃这个传统吗？近几年春节越来越没有“年味”了…反观x些工厂，夜间偷偷排污，污染严重没人管。为什么要抛弃传统而放过真正的污染源呢？值得深思…	FAVOR
592	春节放鞭炮	佩服中国人这种无条件维护传统的能力。春节是仪式, 春晚是传统。雾霾这么重不整夜放鞭炮就还是不行, 春晚这么难看不看着骂着也还是不爽。海内外的朋友们马年新年好!	UNKNOWN
593	春节放鞭炮	#春节少放炮# 少放点鞭炮，不是这点事。要想保护环境，那就去好好整治那些工厂排放、汽车尾气等等，懂？放鞭炮是传统春节传下来的，不放鞭炮还算过年，那么些年大家一起放鞭炮怎么就没污染成现在这样？竟瞎扯些没用的，以为很爱国很环保，小儿无知。 	UNKNOWN
594	春节放鞭炮	中国人在传承和发扬传统上，唯有最浅显最容易做到的事情坚持的无人能及。比如放鞭炮还有千篇一律的春节祝福语。	UNKNOWN
595	春节放鞭炮	“我不喜欢春节放鞭炮…”“为什么？”“因为，Boom shakalaka.我就跳起来了…”	AGAINST
596	春节放鞭炮	【吉林省马年春节期间烟花爆竹销售遇冷】 放鞭炮过大年本是中华民族的传统习俗，而今年春节，原本红火的烟花爆竹市场再次遇冷。与去年同期相比，今年城区烟花爆竹批发量少了三分之一，销量也明显减少	UNKNOWN
597	春节放鞭炮	【南京全面禁放烟花爆竹 电子鞭炮走红】春节南京主城区和部分郊区禁放烟花爆竹，一些市民选择放电子鞭炮，不少市民表示，过年放鞭炮是一种传统形式，其实时代发展了，人们的观念也应该有变化，为了环境更好，不放鞭炮照样也可以把过年营造出喜庆味道。	UNKNOWN
598	春节放鞭炮	放鞭放鞭又是放鞭，沈阳雾霾多严重了啊，环卫工人容易吗，让人家轻松轻松不行吗。为了那迷信的说法，污染空气，污染自己生活的环境，回过头你还好意思提环保！我家已经三年没放鞭了，是没有炮竹声没年味，但是能不能考虑的周全一点，过年了，给这个城市也放个假不行吗！	UNKNOWN
599	春节放鞭炮	这半个月，分别在大悟（城区）、武汉（内环）、北京（二环内）各呆了几天。关于春节放鞭炮这点儿事，大悟春节不禁，武汉市区全禁，北京城区限放。个人觉得真不放也没什么。节日气氛是没小时候浓，但跟放鞭炮没啥关系。	UNKNOWN
600	春节放鞭炮	这张照片我完全可以理解！ 但就是不喜欢有些明星剖出这张照片，这个事情是两方面的，没有判断能力的小孩子，只看到表面层次，少放鞭炮，可是春节的传统文化之一放鞭炮就不应该被保护吗?保护传统文化意识一点都没有吗?作为明星公众人物，做得事情尤其是传播给公众的，你们能动动脑子吗，戏子们……	UNKNOWN
601	春节放鞭炮	发表了博文 《元宵节放烟花玩摔炮》 - 虽然朵妈一直倡导低碳环保，也很反对放鞭炮、烟花。但是冷烟花我还是觉得可以适当的放点，毕竟对于传统的春节这个是调节气氛的一个手段。但是要有个度，也要有个方式	UNKNOWN
602	春节放鞭炮	今天广播上说某部门说应杜绝春节放鞭炮这种习俗因为春节的意义是团圆而燃放烟花爆竹这种习俗是对这节日的误解，那我只想说你家祖宗这么多代活了几千年都没发现一直都在误解这个习俗到你这才几年就准备推翻了那元宵节不要元宵中秋节不要月饼七夕不要杜蕾斯清明节还拜你麻痹祖宗啊。	FAVOR
603	春节放鞭炮	春节，该放鞭炮么？我说，该放！环境污染是鞭炮惹的么？扯蛋！人们总喜欢舍大求小，鞭炮一年就这么放一回。如果小时候到现在仅留下的年的感觉和传统都剥夺了，这年还怎么过！简直真的成悲剧！只要适度就好，走起！鞭炮去！谁一起？	UNKNOWN
604	春节放鞭炮	一直不喜欢春节，每次听到放鞭炮的声音都会很烦躁。难道国人只能用这种聒噪同时还造成各种精神污染、空气污染的形式来表示自己的欢乐么？如果这种形式的延续，只是因为传统。那这种传统难道不该改变么？空气都这样了，还放炮，作死啊？	UNKNOWN
605	春节放鞭炮	对于春节是否放鞭炮，我的观点很明确：应该放，而且还要多放。原因很简单：节日就是一种传统文化，失去了传统文化中的象征符号，便失去了节日本源的意义，也就无从谈什么节日了。对于很多喜欢作秀或者自封道德楷模的2B来讲，环保是他们抵制鞭炮的理由，但我想知道，你们每次用的布标回收利用过没？	FAVOR
606	春节放鞭炮	这些天看到朋友圈里各种抵制春节放鞭炮的帖子，说是影响空气质量。实在难以苟同，传统的东西本来就越来越少，没有鞭炮烟花的春节还是过年么？老祖宗放了几千年的鞭炮烟花也不如一场运动的砍伐对环境的影响大。有这精力抵制，不如少开天车，少砍些书，少用些一次性餐具来得实在些！	UNKNOWN
607	春节放鞭炮	春节放鞭炮的来历，　放鞭炮是源于驱除鬼怪的行为的，但是今天人们过年放鞭炮是为了喜庆，因为鬼怪被赶跑了，晦气也被赶跑了。	FAVOR
608	春节放鞭炮	今年春节，为了响应号召，提倡环保，家里决定一改传统习惯，晚上12点不再放鞭炮了。虽然有点不舍，不想破俗，但想想如果大家都能从我做起，为环保做些小事，不放炮能减少些PM2.5值，不放就不放了，心意到就好。新年新做法，新年新气象，祝大家新年快乐！	UNKNOWN
609	春节放鞭炮	【春节放鞭炮 能否悠着点？】最近，一张呼吁少放鞭炮的微信在微信朋友圈中热传，两位环卫工人手举一张心形卡片,上面写着“年青人,少放点鞭炮!让我老伴早回家过年!谢谢体谅”，同时，这条微信也让放鞭炮这一现象再次引起大家的关注。那么我市市民对此又有哪些看法呢，请看今晚19：30播出的《港城365》！	UNKNOWN
610	春节放鞭炮	我们这里的回汉杂居村，汉民春节不放鞭炮，不摆贡品祭天地祖先。否则，回族同胞会生气。	AGAINST
611	春节放鞭炮	从腊月三十到大年初一，愈是落后的小城市和农村到处都是乒乒乓乓的鞭炮声！中国人春节放鞭炮的传统习惯已成为制造灾害的严重陋习！由于空气污染缘故，大城市都开始禁放烟花爆竹，禁放已成为大城市、文明城市的标配！扬州何时能禁放？何时能像个大城市？	AGAINST
612	春节放鞭炮	春节气息……放鞭炮、走市场，上灶台，弄吃货热闹非凡，家圆团聚，中国传统节日就是这番景象	UNKNOWN
613	春节放鞭炮	【被雾霾笼罩的春节，请拒绝放鞭炮！】今年，全国多地雾霾连续爆表。空气环境如此糟糕，再燃放大量烟花，空气恐怕会变成“毒气”。谁都不希望生活在“毒气”里，谁也不希望身边有人因为“毒气”而受害。为了空气质量，为了大家的健康，为了呵护孩子们，也为了自己，请#春节不放鞭炮#！同意请转发！	UNKNOWN
614	春节放鞭炮	太无聊。。。睡觉。。。。越是过年越是无聊。是因为现代人的生活节奏趋向和习惯快餐式所以对于传统节日的表现日益缺乏吗？感觉过春节放鞭炮什么的 只是一种形式了。。没有了小时候那种欢庆的态度和喜悦。晚安~亲爱的@SANSUN杨柚子 等你有空约麻将！请自行报名。	UNKNOWN
615	春节放鞭炮	#晒出我身边的年味# 春节放鞭炮是一项不可缺少的项目，大大小小的鞭炮代表着喜庆，但是在放鞭炮的时候一定要注意安全哦，过一个平安祥和的新年。	UNKNOWN
616	春节放鞭炮	春节不许放鞭炮，除夕不放假，把中国传统节日阉割的没有味道，却说中国人喜欢过国外节日。不回家看老人你说违法。弄个小红屋，说大家都想回家。你他妈春节放三个月假，能死人啊。	FAVOR
617	春节放鞭炮	【减轻污染，春节请少放烟花炮竹】近来总是受阴霾天影响，很多人出现了呼吸道、支气管等不适。蛇年新春即将到来之际，放烟花炮竹是必不可少的项目，但是燃放鞭炮会产生大量温室气体和粉尘，加重大气污染。小编提倡：不放鞭炮或者少放鞭炮，用电子爆竹替代传统爆竹，低碳过新年！	UNKNOWN
618	春节放鞭炮	你喜欢闻硫磺味儿喜欢睡觉被吵醒不代表别人也喜欢，你要在家自己放别影响我，我也不会管你//【鞭炮这种巫术必须从春节传统里开除了】	UNKNOWN
619	春节放鞭炮	鞭炮又称爆竹，而最早的爆竹，是指燃竹而爆，因竹子焚烧发出“噼噼叭叭”的响声，故称爆竹。鞭炮听声，烟火看彩，有声有色，年味十足，盛开过后，遍地彩花。在古时候，鞭炮是为除邪祭神之用，因此春节放鞭炮，其实很有讲究。过年放鞭炮是中华民族的一项传统，然而近些年却颁布了“禁放令”	UNKNOWN
620	春节放鞭炮	全城禁止燃放烟花爆竹的年，一点年味也没有，外面静悄悄的#春节不放鞭炮#	FAVOR
621	春节放鞭炮	→_→不让放鞭炮不让闹红火，人们就把个传统节日“春节”硬生生的过成了回家与父母团聚的平静的“专属”假期	UNKNOWN
622	春节放鞭炮	【舞龙闹新春环保过大年】春节期间，永和镇永和村举行了一场以“舞龙闹春节,少放鞭炮过环保年”为主题的大型民俗文艺活动。原生态的春节民俗舞龙表演唤起了群众对原汁原味传统民俗的回忆，体会到了浓浓的年味。	UNKNOWN
623	春节放鞭炮	时代不一样了。上班族想借机会在春节假期能多睡会，越来越糟糕的空气。所以，放鞭炮的传统真应该与时俱进了。	UNKNOWN
624	春节放鞭炮	放鞭炮的心态？昨天财神节到处鞭炮不断，其实好多时节尤其是春节更如此。这是国人的传统，也有后人的光大。原因不外乎一是祈盼幸福，二是祈愿发财，三是祈望安康，四是祈祷顺利…。对多数人来说是一种心理安慰。当今社会相信科学相信自己，靠自己的智慧和真诚，靠辛勤劳动和努力拼搏才是最重要的！	UNKNOWN
625	春节放鞭炮	不知道从什麽时候开始 春节放鞭炮被禁了 春联渐渐懒得贴了 祝福开始群发了 走亲访友用信息电话代替了 连红包都可以用微信抢了 我不知道过年本来的方式 但我知道不应该是这样子	UNKNOWN
626	春节放鞭炮	今天是春节后第一天上班，与去年一样，不放鞭炮，不摆瓜果，不发红包，只是相互拜年祝福下，其余与正常上班无异。年味也随着上班而迅速淡化！ 	UNKNOWN
627	春节放鞭炮	 春节放鞭炮是一项不可缺少的项目，大大小小的鞭炮代表着喜庆，但是在放鞭炮的时候一定要注意安全哦，过一个平安祥和的新年。	UNKNOWN
628	春节放鞭炮	我认为春节放鞭炮是陋习，主张城市禁放。但以什么环卫工人可以早回家为理由，来呼吁少放炮那是很扯的。禁放的道理万千：污染环境，炸伤眼睛，吓坏猫狗，哪一条不比你用什么清洁工早回家忽悠强？不要老是用道德说教代替讲道理，真没记性。这下好，终于被玩儿坏了。	UNKNOWN
629	春节放鞭炮	其实从小就觉得春节的年味只有到正月初八晚和正月初九零点时最浓。☞其实我真的是在坐等放鞭炮， 我还有存货。真TM佩服自己从来不失童真	FAVOR
630	春节放鞭炮	转眼寒假就过完了，谈谈春节，随着时间的推移，现在过年的年味是越来越淡薄，以前过年家家户户开始吃年饭放鞭炮烟火，而现在因为社会的进步，空气的污染鞭炮烟火也禁止了。过年没有以前热闹了。最后我只想说社会在发展，人们在进步，但祖国还是应该保留我们的传统美德。	UNKNOWN
631	春节放鞭炮	我认为放鞭炮有百害无一利，是一种陋习。一定要改。	AGAINST
632	春节放鞭炮	【小心各类光 伤了孩子眼】眼睛是人体最娇嫩最脆弱的器官。眼科专家指出，从少儿期至老年，各种生活方式、行为，各类身体条件变化，都在影响眼睛健康。孩子的眼睛最宝贵，关系着将来的一生。时至今日，春节放鞭炮致孩子眼受伤的事情还是时有发生。无论何时，都要帮助孩子们远离各种眼伤害（广州质监）	AGAINST
633	春节放鞭炮	春节放鞭炮，作为我国人民欢度春节的习俗，历史悠久，这种活动虽然可以给节日增添欢乐的气氛，但放鞭炮释放的烟尘，溅出的火星，容易造成环境污染，引起火灾，一些烈性爆竹每年都会造成一些人员伤亡。随着社会和人们的文明进步，对春节放鞭炮这种习俗的弊端，已引起各界的重视。	UNKNOWN
634	春节放鞭炮	个人看法，放鞭炮本是春节重要的文化传统之一，有着重要的文化意义，环境保护指望鞭炮改善，多少年后的传统何去何从？现在本就受国外节日的冲击，这个做法是否也有点不利于本国文化的持续发展呢？	FAVOR
635	春节放鞭炮	根据调查，近年来春节放鞭炮庆祝，是为了红火热闹，但是为了环境的改善，春节放炮也渐渐变少	UNKNOWN
636	春节放鞭炮	过年开心，但是鞭炮放的真是太多，都不能出门了，，污染太厉害。。。难道不放鞭炮就不叫过年了吗？	UNKNOWN
637	春节放鞭炮	春节放鞭炮就是中国人的一种陋习。严重污染空气是第一害，噪音污染是第二害，安全隐患是第三害。好处好像是一点都没有，也真的搞不明白那些人，难道是他们喜欢这种让人发狂的噪音，还是抱着他们老祖宗的毛病舍不得放下呢？鞭炮响一个晚上，那类人都是不用睡觉的？还是这种噪音影响不到他们？	AGAINST
638	春节放鞭炮	屋外此起彼伏的鞭炮声，这一夜又会吵到天亮！雾霾如此严重，为子孙后代留一点点净空吧！虽然春节是中国最注重的传统节日，但不放鞭炮新年也一样可以过得很热闹！PS：@黄菡微博 老师，因大雾飞机延误，不知您是否到家和家人团聚了？祝所以圈里圈外的朋友们新年快乐！马到成功！	UNKNOWN
639	春节放鞭炮	想與你分享 : @禪阳真人:我更希望保存春节放鞭炮的传统。坚信节日燃放鞭炮已經幾百年甚至上千年，并非近年空气污染的元凶！！！呼吁不要丢失传统！！！	FAVOR
640	春节放鞭炮	#春节不放鞭炮# 静的年味也没有了！！！拍脑袋的规则能不能靠谱点！！！	UNKNOWN
641	春节放鞭炮	很多人倡议春节不放鞭炮，怕引起雾霾！我坚决反对！老百姓辛苦勤劳一年了，去政府门口骂几句不敢，几百万辆公车说了没用，污染工程为了gdp大干快上！上千年的传统，过年放个鞭炮，宣泄下，图个乐呵！难道只许州官放火，不许百姓点灯，你竟然还要抵制，是何居心？	UNKNOWN
642	春节放鞭炮	这个春节真是最没有年味的一次了，连放鞭炮的都少了，我妈连对联都不爱贴了，要不是我想起来，咱家今天早上连对联都没有…唉…	UNKNOWN
643	春节放鞭炮	一个人春节放鞭炮的数量，与他的经济条件和文明程度成反比。	AGAINST
644	春节放鞭炮	【放鞭炮招谁了】微信微博上最近飘着很多不放鞭炮的宣传内容。串子是这样看的，放炮是民俗，在保证安全的情况下放放鞭炮也是一种民俗的延续。说放炮有污染，我就想问问，北京的雾霾和春节放鞭炮有多大关系？造成雾霾的罪魁祸首，你们怎么不去制止一下呢？串子只能说别拿老百姓这点乐“别扯淡了”！	FAVOR
645	春节放鞭炮	听着老家熟悉的炮竹声才感觉年的来到。太原今年🈲炮，希望不是因为下图这样一个媚俗的理由取消的。春节老传统，贴对联，放鞭炮，包饺子，吃团圆饭，缺一不可！个别人的不负责任，让众多人点赞可笑。锅炉工也要早点回家过年，医生也要早点回家过年，大家想想吧！我是农民我骄傲，早点回家放鞭炮	FAVOR
646	春节放鞭炮	北京春节能放鞭炮，那个惊讶啊。不过听说这是老北京的一个传统，大年夜，全城鞭炮响个不停，电视声音也听不到。	UNKNOWN
647	春节放鞭炮	本来就没啥年味儿了， 再不放鞭炮， 连声音都没啦，那跟十一长假有什么区别！	UNKNOWN
648	春节放鞭炮	希望明年的春节你在上山放鞭炮的时候会有个我	NONE
649	春节放鞭炮	jp电视上在播中国春节放鞭炮，pm2.5急上升，为了您及家人的健康，营造一个好的生活环境，为了自己更是为了孩子们，也为了环卫工人，给他们减少一些负担，平时下雪，环卫工人天不亮就出门清雪，现在过年了，天天有放鞭炮的，环卫工人又要清理，请大家体谅他人，也为了自己的生活环境出一分力#新年快乐#	AGAINST
650	春节放鞭炮	一年就这么一个春节，喜气洋洋，放鞭炮是过年的传统，我不建议禁放，虽然难为了环卫工人，希望有关部门能够在春节期间给环卫工人三薪和补贴，也希望燃放烟花的人能讲究一些素质，您可以放完不去打扫，但是您可以顺手收走那些放完得烟花纸筒箱子，晚上很容易绊倒别人	FAVOR
651	春节放鞭炮	#没事瞎琢磨#读报，男子春节放鞭炮，被炸断两根手指，那么问题来了，这么多年了为什么鞭炮的引线还那么短？ 点着之后跑得跟狗一样快，用户体验一点 都不好。把引线做长点，点完转身优雅地离开不是很好吗，可是！这样不就能成为一个作案工具吗？大老远地躲起来放鞭炮，把人吓跑了再出来搜刮这也不好啊。	UNKNOWN
652	春节放鞭炮	我是个不喜欢放鞭炮、大肉宴、劣质晚会和乱套串亲戚的孩子，所以近几年春节都不在国内过。总体看来，是明智的。以后要保持这个传统。	UNKNOWN
653	春节放鞭炮	[呵呵]今年春节有多少人不放鞭炮？调查表明，7成北京市民未买鞭炮。1月27日至2月2日淘宝网统计，对电子鞭炮的搜索指数与去年同期比增长401.9%，成交指标增长371.0%。喧闹少了，硝烟少了，红对联、红灯笼、彩旗、LED灯多了。可见民俗传统是可变的，应与时俱进！	UNKNOWN
654	春节放鞭炮	春节放鞭炮是中国人的一种传统习俗，但每当狗狗听到这种惊天动地的鞭炮声时都会产生恐惧心理，今天这篇文章希望能帮助到各位狗狗家长提早做好应对鞭炮声的准备，让狗狗和我们一起开开心心过个年。	AGAINST
655	春节放鞭炮	空气质量真心太差了，临近过年今年春节不放鞭炮行吗？为了自己也为了下一代爱护🌍，欢乐喜庆的方式很多种谨慎选择传统需要尊重但是前提是健康！反正我从来不放🙋！同意就转	UNKNOWN
656	春节放鞭炮	春节放鞭炮，端午节赛龙舟，中秋节吃月饼~我们要热爱我们的传统文化，并发扬光大	UNKNOWN
657	春节放鞭炮	今天元宵，有人因为太开心而闯祸了。所以放鞭炮一定要到空旷的地方，不然就是这样的结果了。	UNKNOWN
658	春节放鞭炮	【心的感受，家的年味】又是一年春节到，在我们家乡，大年那天早晨要贴春联，放鞭炮，除夕的年夜饭一定很丰盛，而且一定要有鱼，象征年年有余，吃完饭后全家就坐在一起看春晚啦。	UNKNOWN
659	春节放鞭炮	今年春节放鞭炮的明显的少了。出于安全的考虑，城市高层小区内禁放，农村住宅也放一些安全系数高的鞭炮，比如开天雷和大地红。但是污染还是存在，尤其是在初二早晨祭祖，这是从除夕开始放的最多最密集的时候，过了这一天就不用担心早晨被爆竹惊醒了。	AGAINST
660	春节放鞭炮	传统该不该坚持？春节放鞭炮就是我们的传统！放鞭炮是每年崩瞎了几个眼珠子，甚至崩死了人，而且污染空气，但是鞭炮就是我们节日气氛一个很重要的组成部分！你不喜欢可以不放，也没人要求人人放，家家放。	UNKNOWN
661	春节放鞭炮	春节放鞭炮这种恶习早就该放弃了，这是所有狗狗的噩梦。12点将要来临的时候，我把我家狗狗抱进房间，为它带上耳机，播放李志的《理想》，然后自己用双手捂住耳朵。一人一狗蜷缩在床上的角落里，相依着度过这十几分钟的地动天惊。热闹是他们的，我们什么都没有。	AGAINST
662	春节放鞭炮	【春节怎么过有年味？】都说现在过年没了年味儿，除了放放鞭炮，贴贴春联，能够体会到传统节庆文化的活动好像不是很多。不知道微博上的朋友在自己家乡都是怎么过春节的？有没有什么特别让人觉得有年味儿的活动呢？	UNKNOWN
663	春节放鞭炮	想起我小的时候，最盼望的一件事就是过春节了，到春节那天我就得到压岁钱了，又可以放鞭炮，也可以吃到我妈包的粽子，或者吃到白斩鸡，看到现在有那么多人热衷于过洋节，生怕我们中国自己的传统节被人看淡，春节和圣诞节还有狂欢节一样都是著名的节日，为什么我们中国人就不能好好的过春节呢？	UNKNOWN
664	春节放鞭炮	南方开始降雨 炮竹声声过后可能让环卫工人或您的邻居清扫更不便，不急一点绚烂，团圆就好。	UNKNOWN
665	春节放鞭炮	春节放鞭炮一点好处都没有，制造节日雾霾，干扰别人生活，影响环境整洁，花钱赚个吆喝。O(∩_∩)O哈哈哈~，为什么还要放呢？钱烧的！	AGAINST
666	春节放鞭炮	鞭炮声，没完没了。想肿么滴。这都几点了？虽然是传统的习俗，但也该为别人考虑一下吧，也该注意下空气情况吧。有多少人知道为啥过年要放鞭炮？有多少人知道春节和各种习俗的由来？形式大于内容，有何意义？@沈阳晚报	UNKNOWN
667	春节放鞭炮	#你是被鞭炮声吵醒的吗#春节不放鞭炮，如今几千年的传统，已经丢得沒多少了，珍惜吧，以后都不知到什么是过年了	UNKNOWN
668	春节放鞭炮	春节放鞭炮是哪个傻逼想出来的？	AGAINST
669	春节放鞭炮	今年春节的鞭炮不像往年那么响、那么多了。虽然春节放鞭炮是一种传统，还有地方在卖鞭炮，也有人去买。但现在杭州总有雾霾，空气中pm2.5在增加。所以，很多人也和我们家一样，在今年春节不放鞭炮，宁愿让空气更好些。如果我们大家少排放一点尾气，少用一滴水，少扔一点垃圾。。。 	UNKNOWN
670	春节放鞭炮	说实话不放鞭炮没年味，可以个人燃放鞭炮后垃圾由各家独自清扫！关于pm2.5可以理解在节前半月节后半月施行汽车限行制度！传承传统需要大家努力，而不是一味否定抛弃，照这种情况下去再过两年咱们的春节索性也不用过了！	UNKNOWN
671	春节放鞭炮	春节放鞭炮绝对是传统文化的糟粕，因为很多人都会做，大家也就对这种极度影响别人休息、污染环境的行为无所谓咯。	UNKNOWN
672	春节放鞭炮	中国人春节的热闹，只剩下了放鞭炮。每到三十和初一，就像打仗一样，炮声隆隆。其实，传统的中国，过年的热闹，还有庙会，有社火，有连绵不断的大戏，现在，就剩下放鞭炮了。	UNKNOWN
673	春节放鞭炮	春节，咱们国人最爱最重要的传统节日。从小就盼望着过年，正如像贴春联，放鞭炮，置办年货，拜年访友，拿压岁钱等一样，全家一起看春晚早已像年俗一般印在我的心田。不管别人怎么看你，我始终对你如同初恋。每当《难忘今宵》响起，这才点赞了我心中的过年！！！	UNKNOWN
674	春节放鞭炮	空洞的传统？有本事你自己端午中秋春节都别过？？？全世界都知道中国人春节放鞭炮，中国人自己要取消？我就呵呵了！	UNKNOWN
675	春节放鞭炮	国家现在不提倡#春节放鞭炮#，说会影响环境，可是国家平常为什么不好好整治一些工厂排放的有害气体，更何况这是中国人最重要的节日，春节放鞭炮也是中国人一直的传统，老鹰不管，管起小鸡来了．	FAVOR
676	春节放鞭炮	鉴于春节放鞭炮一事，既要热闹又要讲卫生！我建议：在铁笼里放鞭炮，很靠谱	UNKNOWN
677	春节放鞭炮	过春节放鞭炮，这个传统民俗为节日增添了喜庆气氛。然而，随着雾霾加重，许多市民意识到燃放鞭炮对环境污染无疑是雪上加霜，纷纷选择减少燃放或不燃放烟花爆竹。今年，我也做到了不放鞭炮过个年。为所有不放鞭炮的朋友们点个赞吧！	AGAINST
678	春节放鞭炮	#平安春节#我们这代人有义务减少放鞭炮，烧纸钱等明火有关的习俗。把这些传统放进博物馆。 我点评了	UNKNOWN
679	春节放鞭炮	#春节不放鞭炮#就喜欢这样的话题。同时我也提议主持人不要上厕所。排出污物污染环境，请自觉将自己的出口堵上。为了孩子，少上几次厕所又何妨？！	UNKNOWN
680	春节放鞭炮	整天都说什么文明祭扫...我一直觉得点点蜡烛、烧烧纸钱、放放鞭炮怎么就不文明了？千年的传统怎么就不文明了...就像春节一样，没有烟花炮竹哪有气氛呢...还有什么网上祭扫，都在家点点鼠标以后连祖先的墓地在哪都不知道了...	UNKNOWN
681	春节放鞭炮	全城禁止燃放烟花爆竹的年，一点年味也没有，外面静悄悄的	FAVOR
682	春节放鞭炮	在炮声💥中睡去，在炮声💥中醒来#春节不放鞭炮#	UNKNOWN
683	春节放鞭炮	我不知道国人放鞭炮的习俗缘由何来！逢年过节婚丧嫁娶升迁动土都要莫名其妙地放上一阵子！春节放鞭炮已俨然成为一种传统和惯例！它自然是一年中可以听到的最密集的时段了！好像只有鞭炮噼里啪啦的声响才足够表达人们的喜怒哀乐！也才足也烘托出节日欢乐心境或者某种特殊的气氛的需要！我觉得很怪！	UNKNOWN
684	春节放鞭炮	春节放鞭炮的习俗应该改改了:严重的噪音污染、空气污染、环境污染，昨天洗的车，今早是一层厚厚的灰尘。零点鞭炮声震耳欲聋，电视音量开到最大也什么都听不见。老祖宗留下的好的传统应该继承，反正我从未放过鞭！	UNKNOWN
685	春节放鞭炮	春节习俗之放鞭炮：简而言之是为了驱邪、保平安。相传古代有个猛兽经常出来害人，偶然的机会人们发现鞭炮声可以吓跑它，所以，人们开始使用鞭炮。久而久之，没到新年，就形成了人们放鞭炮驱邪保平安的传统。	UNKNOWN
686	春节放鞭炮	过年意味着一家团圆，但现在年味却越来越淡了。，春节传统意义上的春节是指从腊月初八的腊祭或腊月二十三的祭灶，一直到正月十五，其中以除夕和正月初一为高潮。春节期间，我国各民族都要举行各种活动以示庆祝，我们放鞭炮拜年打牌欢乐多多	UNKNOWN
687	春节放鞭炮	今年春节燃放鞭炮据报道减少了三分之一。这说明大家对放鞭炮这件事有了新的认识，政府也做了一些工作。春节放鞭炮是中国人的习俗，算不算陋习不太好说。但有一点，放鞭炮从物质角度讲没看到任何好处。污染空气和环境，易产生火灾，给人的生命安全带来危险，管理成本加大，保洁，医院，消防，安保等等。	AGAINST
688	春节放鞭炮	【怎么理解关于环卫工人面对春节放鞭炮的这张图片？】@霍真布鲁兹老爷v : 无论从环境保护，公共卫生，还是移风易俗，我都主张少放甚至不放鞭炮。但是图片里这么呼吁显然是不对的。 我们长期以来被训练成了一种思维模式，有人有困难了，要捐款，有人扎根山区…	UNKNOWN
689	春节放鞭炮	一个卫视栏目（崔永元和一个戴眼镜的脱口秀）中国人在美国过春节放鞭炮，美国人说放鞭炮违法。有人疑问，为什么在美国枪是合法的，放鞭炮是违法的？	UNKNOWN
690	春节放鞭炮	春节越来越近了，年味越来越浓了，鞭炮也马上开始出售了。我想弱弱的问一下，可以不卖鞭炮、不放鞭炮吗？体现我们民族特色的春节文化真是太多了，能不能不要再给我们的呼吸添堵了	UNKNOWN
691	春节放鞭炮	论放鞭炮的人的吊性1 大年三十，初一初二你就放放算了，图个好兆头，可用不着初三到初五天天白天晚上的放吧一到过年就是放假的日子，有多少人会熬夜，然后补一补之前失去的睡眠可是我们总是想得太好，每天大清早都会有那些个放鞭炮的人，打扰我们的好梦	UNKNOWN
692	春节放鞭炮	从传统到现实， 国人春节放鞭炮已是流传已久，随着经济社会的持续发展，环境污染逐年加居，下午下班后和几位同事如约共进晚餐，算是庆祝元宵节，完毕出门不足200米咽喉意识明显不适，敢问年味就是火药味吗？于是一段博弈开始。。。。。。。。。。	UNKNOWN
693	春节放鞭炮	今年的春节，放鞭炮的没有去年多，说明人们的环保意识在进步。虽说咱中国过年的传统离不开爆竹声声，但能少一点也是对人类自己的爱护。	UNKNOWN
