ID	TARGET	TEXT	STANCE	WORDS	LENGTH
856	春节放鞭炮	#我谈禁放心里话# 春节即将来临，@平安宜昌 联合当地环卫、学校、医院、消防、环保等部门，拍摄了一组呼吁大家春节不放鞭炮的照片，通过此次宣传，树立全民自觉自愿“禁放”意识，真正体会到禁放人人有责，平安人人受益！祝愿所有人平平安安过春节！	AGAINST	我 谈 禁放 心里话 春节 即将来临 平安 宜昌 联合 当地 环卫 学校 医院 消防 环保 等 部门 拍摄 一组 呼吁 大家 春节 不 放鞭炮 照片 通过 此次 宣传 树立 全民 自觉自愿 禁放 意识 真正 体会 到 禁放 人人有责 平安 人人 受益 祝愿 所有人 平平安安 过 春节	46
857	春节放鞭炮	#春节安全之放鞭炮#放鞭炮是我国喜庆节日的传统风俗习惯，逢年过节燃放爆竹是儿童的一大乐事，但由此而来的种种事故也不容忽视。儿童放鞭炮如不注意安全，便有可能发生血的教训，所以家长们要注意孩子燃放鞭炮时的安全事项。在小编莉言语 看来：孩子放鞭炮的时候，大人一定要跟着看好孩子。	NONE	春节 安全 之 放鞭炮 放鞭炮 是 我国 喜庆 节日 传统 风俗习惯 逢年过节 燃放 爆竹 是 儿童 一大 乐事 但 由此而来 种种 事故 也 不容忽视 儿童 放鞭炮 如 不 注意安全 便 有 可能 发生 血 教训 所以 家长 们 要 注意 孩子 燃放鞭炮 时 安全 事项 在 小 编莉 言语 看来 孩子 放鞭炮 时候 大人 一定 要 跟着 看 好孩子	59
862	春节放鞭炮	中国传统春节已有多少年历史？公元前2000多年的一天，舜继天子位，带领着部下人员，祭拜天地。从此，人们就把这一天当作岁首。据说这就是农历新年的由来，后来叫春节。春节有着各式各样的风俗，如备年货、贴春联、放鞭炮、守岁、拜年、给压岁钱等。正是这些风俗，让春节显得更加丰富多彩。	FAVOR	中国 传统 春节 已有 多少 年 历史 公元前 2000 多年 一天 舜 继 天子 位 带领 着 部下 人员 祭 拜天地 从此 人们 就 把 这 一天 当作 岁首 据说 这 就是 农历 新年 由 来 后来 叫 春节 春节 有着 各式各样 风俗 如备 年货 贴 春联 放鞭炮 守岁 拜年 给 压岁钱 等 正是 这些 风俗 让 春节 显得 更加 丰富多彩	61
863	春节放鞭炮	今年春节不放鞭炮,保护我们的环境 我在这里:|回龙观	AGAINST	今年春节 不 放鞭炮 保护 我们 环境 我 在 这里 回龙观	10
864	春节放鞭炮	#春节放鞭炮#【今年春节你还放吗？】过年放鞭炮，一直是人们挥之不去的情结，而专家指出，每消耗1吨爆竹，会产生300公斤以上灰霾。今年春节，你还放鞭炮吗？点#春节放鞭炮#，参与话题投票吧！	AGAINST	春节 放鞭炮 今年春节 你 还 放 吗 过年 放鞭炮 一直 是 人们 挥之不去 情结 而 专家 指出 每 消耗 1 吨 爆竹 会 产生 300 公斤 以上 灰霾 今年春节 你 还 放鞭炮 吗 点 春节 放鞭炮 参与 话题 投票	39
865	春节放鞭炮	好的传统可以延续，不好的传统应该结束，比如鞭炮，还是全国统一禁止燃放吧。有人非要拿春节必须放鞭炮一说，那过去还非要一男配多女，偷情就处死，基被发现基本烧死，那你们也延续这样的传统好了。	AGAINST	好 传统 可以 延续 不好 传统 应该 结束 比如 鞭炮 还是 全国 统一 禁止 燃放 有人 非 要 拿 春节 必须 放鞭炮 一 说 那 过去 还 非 要 一 男 配 多 女 偷情 就 处死 基被 发现 基本 烧死 那 你们 也 延续 这样 传统 好	48
867	春节放鞭炮	#春节年味渐淡漠 小城信阳存古风#尽管不少大都市年味渐淡，在小城信阳乃至县区、乡村，仍存古风。欢度春节，不仅是对自己一年辛劳的嘉许，更是寻求合家团聚，享受亲情的时刻。祭祖、放鞭炮、团圆饭是最传统的项目，包饺子吃贡面是最期待的美食，你闻到，这股年味了吗http://t.cn/8Fqz16b	FAVOR	春节 年 味 渐 淡漠 小城 信阳 存 古风 尽管 不少 大都市 年 味 渐 淡 在 小城 信阳 乃至 县区 乡村 仍 存 古风 欢度春节 不仅 是 对 自己 一年 辛劳 嘉许 更是 寻求 合家 团聚 享受 亲情 时刻 祭祖 放鞭炮 团圆饭 是 最 传统 项目 包 饺子 吃 贡面 是 最 期待 美食 你 闻到 这 股 年味 吗 http t . cn 8 Fqz16b	67
868	春节放鞭炮	#微倡议# 天气持续晴朗高温，防火形势严峻，野外用火容易引发火灾。尤其是春节期间上坟祭扫的传统，放鞭炮、烧纸钱等更增加了引发火险的概率。近日，全国多地发生森林火灾，呼吁广大市民切勿乱丢烟头，切勿在林区及附近燃放礼花、鞭炮，切勿在坟山点烛、烧纸，切勿在田间烧稻草，切勿在林区野外用火。	AGAINST	微 倡议 天气 持续 晴朗 高温 防火 形势严峻 野外 用 火 容易 引发 火灾 尤其 是 春节 期间 上坟 祭扫 传统 放鞭炮 烧纸 钱 等 更 增加 引发 火险 概率 近日 全国 多 地 发生 森林 火灾 呼吁 广大 市民 切勿 乱 丢 烟头 切勿 在 林区 及 附近 燃放 礼花 鞭炮 切勿 在 坟山 点 烛 烧纸 切勿 在 田间 烧 稻草 切勿 在 林区 野外 用 火	69
869	春节放鞭炮	今天是安庆的小年夜，鞭炮已经噼里啪啦的响起来了，真担心会影响到小麦兜，怕吓到她也怕吵她不能好睡。空气污染都成这样了，为什么还要放?难道春节的气氛就只能靠放鞭炮吗？可是话说回来，如果是我，肯定是坚决不放了，但还是阻止不了家人在大年夜放呀，唉！	AGAINST	今天 是 安庆 小年夜 鞭炮 已经 噼里啪啦 响 起来 真 担心 会 影响 到 小麦 兜 怕 吓 到 她 也 怕 吵 她 不能 好 睡 空气污染 都 成 这样 为什么 还要 放 难道 春节 气氛 就 只能靠 放鞭炮 吗 可是 话说回来 如果 是 我 肯定 是 坚决 不 放 但 还是 阻止不了 家人 在 大年夜 放 呀 唉	60
872	春节放鞭炮	#活动分享#咕噜熊黄冈摩尔馆，迎春接福-春节主题活动。过年时，孩子会领红包、放鞭炮、贴春联、穿新衣，但孩子可能并不知道这些习俗的由来。快过年啦，咕噜熊与您分享“年”的故事，让我们一起体验中国传统文化，品味纯正“中国味”的新年吧！http://t.cn/zYKeXEQ	FAVOR	活动 分享 咕噜 熊 黄冈 摩尔 馆 迎春 接福 春节 主题 活动 过年 时 孩子 会 领 红包 放鞭炮 贴 春联 穿 新衣 但 孩子 可能 并不知道 这些 习俗 由 来 快 过年 啦 咕噜 熊 与 您 分享 年 故事 让 我们 一起 体验 中国 传统 文化 品味 纯正 中国 味 新年 http t . cn zYKeXEQ	58
875	春节放鞭炮	【不放鞭炮怎么过出年味，你有啥好点子？】春节将临，你会不会拒绝放“炮”？支持者：雾霾严重，为了健康，不打算购买鞭炮；反对者：不放炮，缺少了年味！怎么样才能把年过得既有年味又环保呢？你有啥好点子？	NONE	不 放鞭炮 怎么 过 出 年味 你 有 啥 好 点子 春节 将 临 你 会 不会 拒绝 放 炮 支持者 雾 霾 严重 为了 健康 不 打算 购买 鞭炮 反对者 不 放炮 缺少 年 味 怎么样 才能 把 年 过 得 既有 年 味 又 环保 呢 你 有 啥 好 点子	53
876	春节放鞭炮	今天在微博上看到一话题：春节真的无炮不欢吗？因为危险和不环保，所以很多人主张不放鞭炮。但是我认为一些事情的存在必有其合理性！现在人的观念和老一代的是不同的，在他们脑子里放鞭炮是一种喜庆，一种热闹，一种节日寄托！所以对他们来说无炮可能真就不欢。 我在:|013县道	FAVOR	今天 在 微博 上 看到 一 话题 春节 真的 无炮 不欢 吗 因为 危险 不 环保 所以 很多 人 主张 不 放鞭炮 但是 我 认为 一些 事情 存在 必 有 其 合理性 现在 人 观念 老一代 是 不同 在 他们 脑子里 放鞭炮 是 一种 喜庆 一种 热闹 一种 节日 寄托 所以 对 他们 来说 无炮 可能 真 就 不欢 我 在 013 县 道	64
877	春节放鞭炮	#微话题#【这个春节，你品出了啥样的“年味”】节俭、环保、微过年，PK浪费、放鞭炮、压岁钱，这个春节你过得新颖时尚，还是“涛声依旧”？传统年味是否已经渐行渐远？你又品出了什么样的特别年味？亲，说说你感受到的年味，并@安徽日报，让我们一起来回味回味这个蛇年春节。	FAVOR	微 话题 这个 春节 你 品 出 啥样 年 味 节俭 环保 微 过年 PK 浪费 放鞭炮 压岁钱 这个 春节 你 过得 新颖 时尚 还是 涛声 依旧 传统 年 味 是否 已经 渐行 渐远 你 又 品 出 什么样 特别 年 味 亲 说 说 你 感受 到 年味 并 安徽 日报 让 我们 一 起来 回味 回味 这个 蛇 年 春节	62
878	春节放鞭炮	【承诺不放鞭 绿色过大年】昨天，道里区抚顺街道抚顺社区开展了“春节不放烟花爆竹绿色文明祥和过年”活动，承诺过年不放鞭炮的社区居民和中小学生，得到了志愿者书写的“福”字。	AGAINST	承诺 不 放鞭 绿色 过大年 昨天 道里区 抚顺 街道 抚顺 社区 开展 春节 不 放 烟花爆竹 绿色 文明 祥和 过年 活动 承诺 过年 不 放鞭炮 社区 居民 中小学生 得到 志愿者 书写 福 字	33
879	春节放鞭炮	#微倡议#倡议过环保春节，不放鞭炮 |微倡议 我在:|东风大街	AGAINST	微 倡议 倡议 过 环保 春节 不 放鞭炮 微 倡议 我 在 东风 大街	14
880	春节放鞭炮	大家早上好，今天早上上班的路上听到各地关于春节放鞭炮的规定，雾霾这么厉害怎么还放鞭炮啊，这样恶劣的环境真是不能出门了，别说为子孙后代着想了，现如今环境就够差的了，暖冬导致的雨雪都不下，天天有雾霾，周围到处是感冒发烧的人，一冬天几乎每一人或自己的家人都感冒发烧了，可悲啊！	AGAINST	大家 早上好 今天 早上 上班 路上 听到 各地 关于 春节 放鞭炮 规定 雾 霾 这么 厉害 怎么 还 放鞭炮 啊 这样 恶劣 环境 真是 不能 出门 别说 为 子孙后代 着想 现如今 环境 就 够 差 暖冬 导致 雨雪 都 不下 天天 有 雾 霾 周围 到处 是 感冒 发烧 人 一 冬天 几乎 每一 人 或 自己 家人 都 感冒 发烧 可悲 啊	63
881	春节放鞭炮	又见恶邻居四点半起来放鞭炮，还是禁止燃放烟花爆竹好，这些污染环境的传统产品，真该消失在现代文明中，我们有很多方式可以表达节日的快乐，让日渐污浊的空气不在雪上加霜，爱地球才是人类的春节善举。	AGAINST	又 见 恶 邻居 四点 半 起来 放鞭炮 还是 禁止 燃放烟花 爆竹 好 这些 污染环境 传统 产品 真该 消失 在 现代文明 中 我们 有 很多 方式 可以 表达 节日 快乐 让 日渐 污浊 空气 不 在 雪上加霜 爱 地球 才 是 人类 春节 善举	44
882	春节放鞭炮	【中国老规矩】过春节，放鞭炮、发压岁钱、吃饺子，这些都少不了！除此之外，那些中国传统老规矩你还知道多少呢？小编小时候用筷子敲碗沒少挨老妈筷子打，小伙伴们快说说你的家乡还有哪些独特的传统老规矩吧！~	NONE	中国 老规矩 过 春节 放鞭炮 发 压岁钱 吃饺子 这些 都 少不了 除此之外 那些 中国 传统 老规矩 你 还 知道 多少 呢 小 编 小时候 用 筷子 敲 碗 沒少 挨 老妈 筷子 打 小伙伴 们 快 说 说 你 家乡 还有 哪些 独特 传统 老规矩	45
883	春节放鞭炮	今年春节不放鞭炮，过个绿色环保春节，闷等大发财！	AGAINST	今年春节 不 放鞭炮 过个 绿色 环保 春节 闷 等 大 发财	11
884	春节放鞭炮	1月31日的早饭。花生酱拌小松菜，烤生姜酱油味鲹鱼，烤莲藕加香味大葱，山药丝，米糠芜菁，豆腐和大葱的酱汤，米饭，牛奶。今天早晨电视里播放了中国春节放鞭炮的情景。中国人喜欢放鞭炮吧!	FAVOR	1 月 31 日 早饭 花生酱 拌 小 松菜 烤 生姜 酱油 味 鲹 鱼 烤 莲藕 加 香味 大葱 山药 丝 米糠 芜菁 豆腐 大葱 酱汤 米饭 牛奶 今天 早晨 电视 里 播放 中国 春节 放鞭炮 情景 中国 人 喜欢 放鞭炮	42
885	春节放鞭炮	#春节少放炮# 一直不赞同放鞭炮这事儿，但是有人说这是传统，是文化。那好吧，我就忍了。但是咱能规定一个时间么？！除了年三十儿可以半夜放，其他的时间能不能规定晚上九点以后，早上6点之前不放啊？！家里有老人孩子的家伤不起啊。昨天女儿9点40躺下，快10点半了才睡。鞭炮声不断，怎么睡啊？	AGAINST	春节 少 放炮 一直 不 赞同 放鞭炮 这 事儿 但是 有人 说 这 是 传统 是 文化 那 好 我 就 忍 但是 咱 能 规定 一个 时间 么 除了 年三十 儿 可以 半夜 放 其他 时间 能 不能 规定 晚上 九点 以后 早上 6 点 之前 不 放 啊 家里 有 老人 孩子 家伤 不 起 啊 昨天 女儿 9 点 40 躺 下 快 10 点 半 才 睡 鞭炮声 不断 怎么 睡 啊	76
887	春节放鞭炮	天津市公安局提醒您：请您遵守烟花爆竹燃放规定。本市外环线以内地区，允许燃放时间为农历腊月二十三至正月初五、正月十五，每日6时至22时，除夕当晚可以延长至次日2时。为更环保、更安全、更文明，请您少放或不放鞭炮。祝您春节快乐#猴年吉祥#	AGAINST	天津市 公安局 提醒您 请 您 遵守 烟花爆竹 燃放 规定 本市 外环线 以内 地区 允许 燃放 时间 为 农历 腊月 二十三 至 正月初五 正月十五 每日 6 时 至 22 时 除夕 当晚 可以 延长 至 次日 2 时 为 更 环保 更 安全 更 文明 请 您 少放 或 不 放鞭炮 祝您 春节快乐 猴 年 吉祥	55
888	春节放鞭炮	去西班牙过周末，刚好碰上了瓦伦西亚的火祭节，感觉有点像中国的春节，在这两周时间内，中午和晚上会放鞭炮和烟花，满大街也是放鞭炮的小孩。瓦伦西亚的街道也有特色，种满了橘子树，整个城市弥漫了醉人的橘子花香味。最后两张是本地的海鲜市场，和为了庆祝火祭节，在大街上煮著名西班牙海鲜饭的厨师。	FAVOR	去 西班牙 过 周末 刚好 碰上 瓦伦西亚 火祭 节 感觉 有点像 中国 春节 在 这 两周 时间 内 中午 晚上 会 放鞭炮 烟花 满大街 也 是 放鞭炮 小孩 瓦伦西亚 街道 也 有 特色 种满 橘子 树 整个 城市 弥漫 醉人 橘子 花 香味 最后 两张 是 本地 海鲜 市场 为了 庆祝 火祭 节 在 大街 上 煮 著名 西班牙 海鲜 饭 厨师	62
890	春节放鞭炮	#异地度春节，天天是春晚# 围桌吃年夜饭、看春晚、放鞭炮传统年味全家共享，也可携带亲属到异地体验别样的春节。享受暖冬、彻底解放烦人的过冬装备；异域风情，摩擦出律动的步伐；味蕾绽放，唇齿品鉴与大快朵颐共兼得；小伙伴们有没有想去的地方，征集意见可以直接留言。	FAVOR	异地 度 春节 天天 是 春晚 围桌 吃 年夜饭 看 春晚 放鞭炮 传统 年 味 全家 共享 也 可 携带 亲属 到 异地 体验 别样 春节 享受 暖冬 彻底 解放 烦人 过冬 装备 异域 风情 摩擦 出 律动 步伐 味蕾 绽放 唇齿 品鉴 与 大快朵颐 共 兼得 小伙伴 们 有没有 想 去 地方 征集 意见 可以 直接 留言	58
891	春节放鞭炮	#马上回家#【2014马年春节老家河南过年全攻略】春节年年过，每年都一样，放鞭炮、贴春联、看春晚、走亲戚等传统节目就像明星赶场，有没有什么新的过年方式？春节期间，河南值得游玩的地方有很多，也有很多新的游玩方式。详情请戳http://t.cn/8Fcuwxa @河南旅游新生活杂志	FAVOR	马上 回家 2014 马 年 春节 老家 河南 过年 全攻略 春节 年 年 过 每年 都 一样 放鞭炮 贴 春联 看 春晚 走亲戚 等 传统节目 就 像 明星 赶场 有没有 什么 新 过年 方式 春节 期间 河南 值得 游玩 地方 有 很多 也 有 很多 新 游玩 方式 详情请 戳 http t . cn 8 Fcuwxa 河南 旅游 新 生活 杂志	61
892	春节放鞭炮	发表了博文《传统节日》我们国家有许多的传统节日，现在我就给大家介绍几个吧！&#8203;春节是农历正月初一，我最喜欢节日。就是新年到了，家家户户都贴上了对联。过年可以包饺子，放鞭炮，穿新衣给亲人们百年|传统节日	FAVOR	发表 博文 传统节日 我们 国家 有 许多 传统节日 现在 我 就 给 大家 介绍 几个 8203 春节 是 农历 正月初一 我 最 喜欢 节日 就是 新年 到 家家户户 都 贴 上 对联 过年 可以 包 饺子 放鞭炮 穿 新衣 给 亲 人们 百年 传统节日	44
893	春节放鞭炮	【春节来了，你愿意少放点鞭炮吗？】环卫工夫妇站在街头，手举一张心形卡片，上面写着“年轻人，少放点鞭炮！让我老伴早回家过年！谢谢体谅！”诚恳的语言透着辛酸。你的朋友圈被也有这张图片吗？阜阳的环卫工人和市民如何看待春节放鞭炮的？过年了，环卫工人又有啥心愿？详见明日颍州晚报。	NONE	春节 来 你 愿意 少放点 鞭炮 吗 环卫工 夫妇 站 在 街头 手 举 一张 心形 卡片 上面 写 着 年轻人 少放点 鞭炮 让 我 老伴 早 回家 过年 谢谢 体谅 诚恳 语言 透 着 辛酸 你 朋友圈 被 也 有 这 张 图片 吗 阜阳 环卫工人 市民 如何 看待 春节 放鞭炮 过年 环卫工人 又 有 啥 心愿 详见 明日 颍州 晚报	62
894	春节放鞭炮	#尾巴陪你过新年#在评论中聊聊你对如今春节放鞭炮的看法，随机送出美图2014台历一本。	NONE	尾巴 陪 你 过 新年 在 评论 中 聊聊 你 对 如今 春节 放鞭炮 看法 随机 送 出 美 图 2014 台历 一本	23
896	春节放鞭炮	对于春节放鞭炮的事情你怎么看 我就趴窗户看呐 ……	NONE	对于 春节 放鞭炮 事情 你 怎么 看 我 就 趴 窗户 看 呐	13
897	春节放鞭炮	#警察蜀黍操碎了心#@TFBOYS-易烊千玺 春节放鞭炮消防员叔叔操碎了心捉迷藏警察叔叔操碎了心 宝宝你快向他们收代言费呀	AGAINST	警察 蜀黍 操 碎了心 TFBOYS 易 烊 千玺 春节 放鞭炮 消防员 叔叔 操 碎了心 捉迷藏 警察 叔叔 操 碎了心 宝宝 你 快 向 他们 收 代言 费 呀	28
898	春节放鞭炮	为什么北京的空气质量差在冬季比较明显,我觉得是因为供暖烧煤造成的,出了冬季就好了,,,,历史问题,,咋搞,,,呵呵 ——看到陈九的博文《关于《禁止春节放鞭炮是馊主意》一文的补充发言》有感而发的评论。http://t.cn/zYSGZ6D	FAVOR	为什么 北京 空气质量 差 在 冬季 比较 明显 我 觉得 是因为 供暖 烧煤 造成 出 冬季 就 好 历史 问题 咋搞 呵呵 看到 陈九 博文 关于 禁止 春节 放鞭炮 是 馊主意 一文 补充 发言 有感而发 评论 http t . cn zYSGZ6D	41
899	春节放鞭炮	【春节烟花市场生意冷淡】在中国人的传统观念里，不放鞭炮似乎这年味就不够浓。然而，近年来严重的空气问题让更多人决定#今年春节不放炮#。鞭炮厂商们除了减少产量之外，也推出了不少相对更环保的产品。 http://t.cn/8FIbvnX	AGAINST	春节 烟花 市场 生意 冷淡 在 中国 人 传统观念 里 不 放鞭炮 似乎 这 年 味 就 不够 浓 然而 近年来 严重 空气 问题 让 更 多 人 决定 今年春节 不 放炮 鞭炮 厂商 们 除了 减少 产量 之外 也 推出 不少 相对 更 环保 产品 http t . cn 8 FIbvnX	52
900	春节放鞭炮	|小门神 ★★★★★，怒赞 门神，应称着我们中国的春节，也就是过年！一对小小的门神反应着我们对过年的年味越来越淡了，电影已动漫的形式，贴近生活，有趣，故事让我们回忆起小时候妈妈和我们讲的过年的事儿 为什么要放鞭炮啊 为什么家家户户贴门神啊？ 总之 有一种温暖的感觉	FAVOR	小 门神 怒 赞 门神 应称 着 我们 中国 春节 也 就是 过年 一对 小小的 门神 反应 着 我们 对 过年 年味 越来越 淡 电影 已 动漫 形式 贴近生活 有趣 故事 让 我们 回忆起 小时候 妈妈 我们 讲 过年 事儿 为什么 要 放鞭炮 啊 为什么 家家户户 贴 门神 啊 总之 有 一种 温暖 感觉	54
901	春节放鞭炮	#福建年味#您见过这么放鞭炮吗？在连城新泉百姓的眼中，鞭炮只有用烧才够劲。春节，村民们将数万响的鞭炮，用门板作垫，圈围成三角旗状，悬挂在屋前空坪，火苗触及引信，一声巨响，刹时火光冲天，蘑菇云升起，类似核武爆炸。这一传统，沿袭至今，苏区百姓就是这么任性！@新浪福建@i游连城@V游福建	FAVOR	福建 年 味 您 见 过 这么 放鞭炮 吗 在 连城 新泉 百姓 眼中 鞭炮 只有 用烧 才 够劲 春节 村民 们 将 数万 响 鞭炮 用 门板 作垫 圈围 成 三角旗 状 悬挂 在 屋前 空坪 火苗 触及 引信 一声 巨响 刹时 火光冲天 蘑菇云 升起 类似 核武 爆炸 这 一 传统 沿袭 至今 苏区 百姓 就是 这么 任性 新浪 福建 i 游 连城 V 游 福建	67
905	春节放鞭炮	#那些记忆中的年味#到了春节，不管多远一家人都要团聚在一起吃年夜饭、看春晚，放鞭炮。	FAVOR	那些 记忆 中 年味 到 春节 不管 多 远 一家人 都 要 团聚 在 一起 吃 年夜饭 看 春晚 放鞭炮	20
906	春节放鞭炮	今天回老家挂清，突然觉得这个场景已经好久没有来过了，已经两个春节没有和家人一起回家上坟放鞭炮儿了，因为去了部队过年。而上一个清明节，我似乎也没有回来的印象了。真是很不该。	FAVOR	今天 回老家 挂清 突然 觉得 这个 场景 已经 好久 没有 来 过 已经 两个 春节 没有 家人 一起 回家 上坟 放鞭炮 儿 因为 去 部队 过年 而 上 一个 清明节 我 似乎 也 没有 回来 印象 真是 很 不该	39
907	春节放鞭炮	#春节少放烟花爆竹# 禁发烟花不应该是一种口号，不应该成为制造春节气氛的一个借口！面对着日益严重的大气环境，当每天都有人抱怨着雾霾如何如何，春节放鞭炮就真的只能是一种口号吗？如果有一天连空气都要花钱购买的时候，还有多少人在意所谓的节日气氛乐呢？	AGAINST	春节 少 放 烟花爆竹 禁发 烟花 不 应该 是 一种 口号 不 应该 成为 制造 春节 气氛 一个 借口 面对 着 日益严重 大气环境 当 每天 都 有人 抱怨 着 雾 霾 如何 如何 春节 放鞭炮 就 真的 只能 是 一种 口号 吗 如果 有 一天 连 空气 都 要 花钱 购买 时候 还有 多少 人 在意 所谓 节日 气氛 乐 呢	61
910	春节放鞭炮	中国传统文化已经所剩不多了，连春节放鞭炮都要倡议少放，污染空气？这一年才一次的焰火就造成空气污染了？医病不根治乱投医，得不偿失！	FAVOR	中国 传统 文化 已经 所剩 不 多 连 春节 放鞭炮 都 要 倡议 少 放 污染空气 这 一年 才 一次 焰火 就 造成 空气污染 医病 不 根治 乱 投医 得不偿失	30
911	春节放鞭炮	【燃放爆竹污染环境引来网友担心】最近,新疆环保厅首次对外发布2012年第四季度全区城市空气质量状况，在北疆城市中，乌市空气质量倒数第一。不少网友担心，春节期间放鞭炮将加重污染指数。网友云游认为放鞭炮已经成为过年的传统习俗，不放总觉得少了点年味儿。那么听众朋友，今年春节,您打算放鞭炮吗？	NONE	燃放 爆竹 污染环境 引来 网友 担心 最近 新疆 环保 厅 首次 对外 发布 2012 年 第四季度 全区 城市 空气质量 状况 在 北疆 城市 中 乌市 空气质量 倒数 第一 不少 网友 担心 春节 期间 放鞭炮 将 加重 污染 指数 网友 云游 认为 放鞭炮 已经 成为 过年 传统习俗 不 放 总 觉得 少 点 年 味儿 那么 听众 朋友 今年春节 您 打算 放鞭炮 吗	62
912	春节放鞭炮	今天过春节我不放鞭炮。鞭炮虽然并不是主要污染空气的因素，但短时间集中大量燃放，对空气的影响还是显而易见。我觉哒，不能一边抱怨空气质量差，一边主动去做污染空气的事。大家也表个态吧：）	AGAINST	今天 过 春节 我 不 放鞭炮 鞭炮 虽然 并 不是 主要 污染空气 因素 但 短时间 集中 大量 燃放 对 空气 影响 还是 显而易见 我 觉哒 不能 一边 抱怨 空气质量 差 一边 主动 去 做 污染空气 事 大家 也 表 个态	40
913	春节放鞭炮	2014、1、30。写给老公的第三百二十封信。今天是传统节日中的除夕夜、过了今晚，就真正的迎来了春节。大家都很高兴的吃饺子、放鞭炮。给各位亲朋好友拜年。我们也互相通了电话，很幸福。马上就要12点了，就要敲肿了、我们一块守岁、老公你的本命年、祝你越来越好、你好了我才会好@涅磐的水瓶静静	FAVOR	2014 30 写给 老公 第三 百二 十封信 今天 是 传统节日 中 除夕夜 过 今晚 就 真正 迎来 春节 大家 都 很 高兴 吃饺子 放鞭炮 给 各位 亲朋好友 拜年 我们 也 互相 通 电话 很 幸福 马上 就要 12 点 就要 敲肿 我们 一块 守岁 老公 你 本命年 祝 你 越来越 好 你好 我 才 会 好 涅 磐 水瓶 静静	60
914	春节放鞭炮	发表了博文 《小年印象》 - 不知不觉，小年到了，俗称“祭灶”，即希望灶神“上天言好事，下地保平安”。带着浓浓的传统文化气息的春节，由小年拉开了序幕。 小年要吃汤圆，在农村还要放鞭炮；小年意味着团圆， http://t.cn/zYGo6HM	FAVOR	发表 博文 小 年 印象 不知不觉 小 年 到 俗称 祭灶 即 希望 灶神 上天 言 好事 下 地 保平安 带 着 浓浓的 传统 文化 气息 春节 由 小 年 拉开 序幕 小年 要 吃 汤圆 在 农村 还要 放鞭炮 小 年 意味着 团圆 http t . cn zYGo6HM	49
915	春节放鞭炮	【放弃开门鞭 环保过大年】春节临近，武汉各界倡议在春节期间不放“开门鞭”、“迎新鞭”、“团圆鞭”，不给当前的雾霾天气雪上加霜，过一个低碳、环保、祥和、安静、安全的春节。武汉1038家银行网点和不少酒店、餐饮店、市场也承诺不放“开门鞭”。为空气减负，也为你我健康，少放鞭炮！	AGAINST	放弃 开门 鞭 环保 过大年 春节 临近 武汉 各界 倡议 在 春节 期间 不 放 开门 鞭 迎新 鞭 团圆 鞭 不 给 当前 雾 霾 天气 雪上加霜 过 一个 低 碳 环保 祥和 安静 安全 春节 武汉 1038 家 银行 网点 不少 酒店 餐饮店 市场 也 承诺 不 放 开门 鞭 为 空气 减负 也 为 你 我 健康 少 放鞭炮	62
916	春节放鞭炮	#新年快乐# 祝大家新年快乐，马年行大运。 关于春节放鞭炮的问题，我想说的是，那些提倡春节不放鞭炮的都是纯二逼，故意把环境污染归咎为燃放鞭炮的更是王八蛋，少出来愚民了，你们咋不提倡春节期间所有的化工厂都停工呢，汽车尾气、燃放鞭炮造成的污染能占多大的比例，舍本逐末，二逼之极！	FAVOR	新年快乐 祝 大家 新年快乐 马 年 行大运 关于 春节 放鞭炮 问题 我 想 说 是 那些 提倡 春节 不 放鞭炮 都 是 纯 二 逼 故意 把 环境污染 归咎 为 燃放鞭炮 更是 王八蛋 少 出来 愚民 你们 咋 不 提倡 春节 期间 所有 化工厂 都 停工 呢 汽车尾气 燃放鞭炮 造成 污染 能 占 多 大 比例 舍本逐末 二 逼 之 极	61
917	春节放鞭炮	#烟花爆竹#烟花固然美丽，但燃放过程中还极容易造成火灾隐患，所产生的噪音污染更不容忽视。庆祝过年的方式有很多种，我们可以贴对联、贴福字、一家人聚在一起包饺子其乐融融，春节不放鞭炮，减少污染、减少噪音，减少花费何乐而不为呢？	AGAINST	烟花爆竹 烟花 固然 美丽 但 燃放 过程 中 还 极容易 造成 火灾 隐患 所 产生 噪音 污染 更 不容忽视 庆祝 过年 方式 有 很 多种 我们 可以 贴 对联 贴 福字 一家人 聚在一起 包 饺子 其乐融融 春节 不 放鞭炮 减少 污染 减少 噪音 减少 花费 何乐而不为 呢	47
918	春节放鞭炮	【陈光标：申请改名“陈光盘”】其目的在于号召大家节约粮食，春节、婚礼等不放鞭炮，以及节约用水，节约用电。其消息一出，有网友调侃到，干脆改名叫“陈光芒”吧，保证熠熠生辉。其实改名字对于陈光标并不陌生，在2009年他就曾把老婆孩子的名字分别改成张绿色和陈环保。	AGAINST	陈 光标 申请 改名 陈 光盘 其 目的 在于 号召 大家 节约粮食 春节 婚礼 等 不 放鞭炮 以及 节约用水 节约用电 其 消息 一出 有 网友 调侃 到 干脆 改名 叫 陈 光芒 保证 熠熠生辉 其实 改名字 对于 陈 光标 并 不 陌生 在 2009 年 他 就 曾 把 老婆 孩子 名字 分别 改成 张 绿色 陈 环保	58
